ACK Flag Count,Active Max,Active Mean,Active Min,Active Std,Average Packet Size,Bwd Bulk Rate Avg,Bwd Bytes/Bulk Avg,Bwd Header Length,Bwd IAT Max,Bwd IAT Mean,Bwd IAT Min,Bwd IAT Std,Bwd IAT Total,Bwd Init Win Bytes,Bwd PSH Flags,Bwd Packet Length Max,Bwd Packet Length Mean,Bwd Packet Length Min,Bwd Packet Length Std,Bwd Packet/Bulk Avg,Bwd Segment Size Avg,Bwd URG Flags,CWR Flag Count,Down/Up Ratio,Dst Port,ECE Flag Count,FIN Flag Count,FWD Init Win Bytes,Flow Bytes/s,Flow Duration,Flow IAT Max,Flow IAT Mean,Flow IAT Min,Flow IAT Std,Flow Packets/s,Fwd Bulk Rate Avg,Fwd Bytes/Bulk Avg,Fwd Header Length,Fwd IAT Max,Fwd IAT Mean,Fwd IAT Min,Fwd IAT Std,Fwd IAT Total,Fwd PSH Flags,Fwd Packet Length Max,Fwd Packet Length Mean,Fwd Packet Length Min,Fwd Packet Length Std,Fwd Packet/Bulk Avg,Fwd Segment Size Avg,Fwd URG Flags,Idle Max,Idle Mean,Idle Min,Idle Std,PSH Flag Count,Packet Length Max,Packet Length Mean,Packet Length Min,Packet Length Std,Packet Length Variance,Protocol,RST Flag Count,SYN Flag Count,Subflow Bwd Bytes,Subflow Bwd Packets,Subflow Fwd Bytes,Subflow Fwd Packets,Total Bwd packets,Total Fwd Packet,Total Length of Bwd Packet,Total Length of Fwd Packet,URG Flag Count,folder_class
0.0,1e-06,5e-07,0.0,0.0,60.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,60.0,60.0,0.0,0.0,60.0,0.0,0.0,0.0,24708.0,0.0,0.0,0.0,60000000.0,1.0,0.0,0.0,0.0,0.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-06,5e-07,0.0,0.0,0.0,60.0,60.0,60.0,0.0,0.0,17.0,0.0,0.0,60.0,1.0,0.0,0.0,1.0,0.0,60.0,0.0,0.0,Slowloris
0.0,1e-06,5e-07,0.0,0.0,60.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,60.0,60.0,0.0,0.0,60.0,0.0,0.0,0.0,54671.0,0.0,0.0,0.0,60000000.0,1.0,0.0,0.0,0.0,0.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-06,5e-07,0.0,0.0,0.0,60.0,60.0,60.0,0.0,0.0,17.0,0.0,0.0,60.0,1.0,0.0,0.0,1.0,0.0,60.0,0.0,0.0,Slowloris
0.0,1e-06,5e-07,0.0,0.0,60.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,60.0,60.0,0.0,0.0,60.0,0.0,0.0,0.0,2786.0,0.0,0.0,0.0,60000000.0,1.0,0.0,0.0,0.0,0.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-06,5e-07,0.0,0.0,0.0,60.0,60.0,60.0,0.0,0.0,17.0,0.0,0.0,60.0,1.0,0.0,0.0,1.0,0.0,60.0,0.0,0.0,Slowloris
0.0,1e-06,5e-07,0.0,0.0,60.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,60.0,60.0,0.0,0.0,60.0,0.0,0.0,0.0,45811.0,0.0,0.0,0.0,60000000.0,1.0,0.0,0.0,0.0,0.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-06,5e-07,0.0,0.0,0.0,60.0,60.0,60.0,0.0,0.0,17.0,0.0,0.0,60.0,1.0,0.0,0.0,1.0,0.0,60.0,0.0,0.0,Slowloris
0.0,1e-06,5e-07,0.0,0.0,60.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,60.0,60.0,0.0,0.0,60.0,0.0,0.0,0.0,4864.0,0.0,0.0,0.0,60000000.0,1.0,0.0,0.0,0.0,0.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-06,5e-07,0.0,0.0,0.0,60.0,60.0,60.0,0.0,0.0,17.0,0.0,0.0,60.0,1.0,0.0,0.0,1.0,0.0,60.0,0.0,0.0,Slowloris
0.0,1e-06,5e-07,0.0,0.0,60.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,60.0,60.0,0.0,0.0,60.0,0.0,0.0,0.0,52915.0,0.0,0.0,0.0,60000000.0,1.0,0.0,0.0,0.0,0.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-06,5e-07,0.0,0.0,0.0,60.0,60.0,60.0,0.0,0.0,17.0,0.0,0.0,60.0,1.0,0.0,0.0,1.0,0.0,60.0,0.0,0.0,Slowloris
0.0,1e-06,5e-07,0.0,0.0,60.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,60.0,60.0,0.0,0.0,60.0,0.0,0.0,0.0,3326.0,0.0,0.0,0.0,60000000.0,1.0,0.0,0.0,0.0,0.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-06,5e-07,0.0,0.0,0.0,60.0,60.0,60.0,0.0,0.0,17.0,0.0,0.0,60.0,1.0,0.0,0.0,1.0,0.0,60.0,0.0,0.0,Slowloris
0.0,1e-06,5e-07,0.0,0.0,60.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,60.0,60.0,0.0,0.0,60.0,0.0,0.0,0.0,9108.0,0.0,0.0,0.0,60000000.0,1.0,0.0,0.0,0.0,0.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-06,5e-07,0.0,0.0,0.0,60.0,60.0,60.0,0.0,0.0,17.0,0.0,0.0,60.0,1.0,0.0,0.0,1.0,0.0,60.0,0.0,0.0,Slowloris
0.0,1e-06,5e-07,0.0,0.0,60.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,60.0,60.0,0.0,0.0,60.0,0.0,0.0,0.0,5165.0,0.0,0.0,0.0,60000000.0,1.0,0.0,0.0,0.0,0.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-06,5e-07,0.0,0.0,0.0,60.0,60.0,60.0,0.0,0.0,17.0,0.0,0.0,60.0,1.0,0.0,0.0,1.0,0.0,60.0,0.0,0.0,Slowloris
0.0,1e-06,5e-07,0.0,0.0,60.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,60.0,60.0,0.0,0.0,60.0,0.0,0.0,0.0,51269.0,0.0,0.0,0.0,60000000.0,1.0,0.0,0.0,0.0,0.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-06,5e-07,0.0,0.0,0.0,60.0,60.0,60.0,0.0,0.0,17.0,0.0,0.0,60.0,1.0,0.0,0.0,1.0,0.0,60.0,0.0,0.0,Slowloris
0.0,1e-06,5e-07,0.0,0.0,60.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,60.0,60.0,0.0,0.0,60.0,0.0,0.0,0.0,35372.0,0.0,0.0,0.0,60000000.0,1.0,0.0,0.0,0.0,0.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-06,5e-07,0.0,0.0,0.0,60.0,60.0,60.0,0.0,0.0,17.0,0.0,0.0,60.0,1.0,0.0,0.0,1.0,0.0,60.0,0.0,0.0,Slowloris
0.0,1e-06,5e-07,0.0,0.0,60.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,60.0,60.0,0.0,0.0,60.0,0.0,0.0,0.0,34703.0,0.0,0.0,0.0,60000000.0,1.0,0.0,0.0,0.0,0.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-06,5e-07,0.0,0.0,0.0,60.0,60.0,60.0,0.0,0.0,17.0,0.0,0.0,60.0,1.0,0.0,0.0,1.0,0.0,60.0,0.0,0.0,Slowloris
0.0,1e-06,5e-07,0.0,0.0,60.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,60.0,60.0,0.0,0.0,60.0,0.0,0.0,0.0,15881.0,0.0,0.0,0.0,60000000.0,1.0,0.0,0.0,0.0,0.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-06,5e-07,0.0,0.0,0.0,60.0,60.0,60.0,0.0,0.0,17.0,0.0,0.0,60.0,1.0,0.0,0.0,1.0,0.0,60.0,0.0,0.0,Slowloris
0.0,1e-06,5e-07,0.0,0.0,60.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,60.0,60.0,0.0,0.0,60.0,0.0,0.0,0.0,54026.0,0.0,0.0,0.0,60000000.0,1.0,0.0,0.0,0.0,0.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-06,5e-07,0.0,0.0,0.0,60.0,60.0,60.0,0.0,0.0,17.0,0.0,0.0,60.0,1.0,0.0,0.0,1.0,0.0,60.0,0.0,0.0,Slowloris
0.0,1e-06,5e-07,0.0,0.0,60.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,60.0,60.0,0.0,0.0,60.0,0.0,0.0,0.0,40977.0,0.0,0.0,0.0,60000000.0,1.0,0.0,0.0,0.0,0.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-06,5e-07,0.0,0.0,0.0,60.0,60.0,60.0,0.0,0.0,17.0,0.0,0.0,60.0,1.0,0.0,0.0,1.0,0.0,60.0,0.0,0.0,Slowloris
0.0,1e-06,5e-07,0.0,0.0,60.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,60.0,60.0,0.0,0.0,60.0,0.0,0.0,0.0,63576.0,0.0,0.0,0.0,60000000.0,1.0,0.0,0.0,0.0,0.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-06,5e-07,0.0,0.0,0.0,60.0,60.0,60.0,0.0,0.0,17.0,0.0,0.0,60.0,1.0,0.0,0.0,1.0,0.0,60.0,0.0,0.0,Slowloris
0.0,1e-06,5e-07,0.0,0.0,60.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,60.0,60.0,0.0,0.0,60.0,0.0,0.0,0.0,32467.0,0.0,0.0,0.0,60000000.0,1.0,0.0,0.0,0.0,0.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-06,5e-07,0.0,0.0,0.0,60.0,60.0,60.0,0.0,0.0,17.0,0.0,0.0,60.0,1.0,0.0,0.0,1.0,0.0,60.0,0.0,0.0,Slowloris
0.0,1e-06,5e-07,0.0,0.0,60.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,60.0,60.0,0.0,0.0,60.0,0.0,0.0,0.0,36732.0,0.0,0.0,0.0,60000000.0,1.0,0.0,0.0,0.0,0.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-06,5e-07,0.0,0.0,0.0,60.0,60.0,60.0,0.0,0.0,17.0,0.0,0.0,60.0,1.0,0.0,0.0,1.0,0.0,60.0,0.0,0.0,Slowloris
0.0,1e-06,5e-07,0.0,0.0,60.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,60.0,60.0,0.0,0.0,60.0,0.0,0.0,0.0,55710.0,0.0,0.0,0.0,60000000.0,1.0,0.0,0.0,0.0,0.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-06,5e-07,0.0,0.0,0.0,60.0,60.0,60.0,0.0,0.0,17.0,0.0,0.0,60.0,1.0,0.0,0.0,1.0,0.0,60.0,0.0,0.0,Slowloris
0.0,1e-06,5e-07,0.0,0.0,60.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,60.0,60.0,0.0,0.0,60.0,0.0,0.0,0.0,9265.0,0.0,0.0,0.0,60000000.0,1.0,0.0,0.0,0.0,0.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-06,5e-07,0.0,0.0,0.0,60.0,60.0,60.0,0.0,0.0,17.0,0.0,0.0,60.0,1.0,0.0,0.0,1.0,0.0,60.0,0.0,0.0,Slowloris
0.0,1e-06,5e-07,0.0,0.0,60.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,60.0,60.0,0.0,0.0,60.0,0.0,0.0,0.0,13402.0,0.0,0.0,0.0,60000000.0,1.0,0.0,0.0,0.0,0.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-06,5e-07,0.0,0.0,0.0,60.0,60.0,60.0,0.0,0.0,17.0,0.0,0.0,60.0,1.0,0.0,0.0,1.0,0.0,60.0,0.0,0.0,Slowloris
0.0,1e-06,5e-07,0.0,0.0,60.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,60.0,60.0,0.0,0.0,60.0,0.0,0.0,0.0,10339.0,0.0,0.0,0.0,60000000.0,1.0,0.0,0.0,0.0,0.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-06,5e-07,0.0,0.0,0.0,60.0,60.0,60.0,0.0,0.0,17.0,0.0,0.0,60.0,1.0,0.0,0.0,1.0,0.0,60.0,0.0,0.0,Slowloris
0.0,1e-06,5e-07,0.0,0.0,60.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,60.0,60.0,0.0,0.0,60.0,0.0,0.0,0.0,61161.0,0.0,0.0,0.0,60000000.0,1.0,0.0,0.0,0.0,0.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-06,5e-07,0.0,0.0,0.0,60.0,60.0,60.0,0.0,0.0,17.0,0.0,0.0,60.0,1.0,0.0,0.0,1.0,0.0,60.0,0.0,0.0,Slowloris
0.0,1e-06,5e-07,0.0,0.0,60.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,60.0,60.0,0.0,0.0,60.0,0.0,0.0,0.0,52913.0,0.0,0.0,0.0,60000000.0,1.0,0.0,0.0,0.0,0.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-06,5e-07,0.0,0.0,0.0,60.0,60.0,60.0,0.0,0.0,17.0,0.0,0.0,60.0,1.0,0.0,0.0,1.0,0.0,60.0,0.0,0.0,Slowloris
0.0,1e-06,5e-07,0.0,0.0,60.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,60.0,60.0,0.0,0.0,60.0,0.0,0.0,0.0,48993.0,0.0,0.0,0.0,60000000.0,1.0,0.0,0.0,0.0,0.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-06,5e-07,0.0,0.0,0.0,60.0,60.0,60.0,0.0,0.0,17.0,0.0,0.0,60.0,1.0,0.0,0.0,1.0,0.0,60.0,0.0,0.0,Slowloris
0.0,1e-06,5e-07,0.0,0.0,60.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,60.0,60.0,0.0,0.0,60.0,0.0,0.0,0.0,36905.0,0.0,0.0,0.0,60000000.0,1.0,0.0,0.0,0.0,0.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-06,5e-07,0.0,0.0,0.0,60.0,60.0,60.0,0.0,0.0,17.0,0.0,0.0,60.0,1.0,0.0,0.0,1.0,0.0,60.0,0.0,0.0,Slowloris
0.0,1e-06,5e-07,0.0,0.0,60.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,60.0,60.0,0.0,0.0,60.0,0.0,0.0,0.0,8591.0,0.0,0.0,0.0,60000000.0,1.0,0.0,0.0,0.0,0.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-06,5e-07,0.0,0.0,0.0,60.0,60.0,60.0,0.0,0.0,17.0,0.0,0.0,60.0,1.0,0.0,0.0,1.0,0.0,60.0,0.0,0.0,Slowloris
0.0,1e-06,5e-07,0.0,0.0,60.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,60.0,60.0,0.0,0.0,60.0,0.0,0.0,0.0,36468.0,0.0,0.0,0.0,60000000.0,1.0,0.0,0.0,0.0,0.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-06,5e-07,0.0,0.0,0.0,60.0,60.0,60.0,0.0,0.0,17.0,0.0,0.0,60.0,1.0,0.0,0.0,1.0,0.0,60.0,0.0,0.0,Slowloris
0.0,1e-06,5e-07,0.0,0.0,60.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,60.0,60.0,0.0,0.0,60.0,0.0,0.0,0.0,58822.0,0.0,0.0,0.0,60000000.0,1.0,0.0,0.0,0.0,0.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-06,5e-07,0.0,0.0,0.0,60.0,60.0,60.0,0.0,0.0,17.0,0.0,0.0,60.0,1.0,0.0,0.0,1.0,0.0,60.0,0.0,0.0,Slowloris
0.0,1e-06,5e-07,0.0,0.0,60.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,60.0,60.0,0.0,0.0,60.0,0.0,0.0,0.0,35385.0,0.0,0.0,0.0,60000000.0,1.0,0.0,0.0,0.0,0.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-06,5e-07,0.0,0.0,0.0,60.0,60.0,60.0,0.0,0.0,17.0,0.0,0.0,60.0,1.0,0.0,0.0,1.0,0.0,60.0,0.0,0.0,Slowloris
0.0,1e-06,5e-07,0.0,0.0,60.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,60.0,60.0,0.0,0.0,60.0,0.0,0.0,0.0,34905.0,0.0,0.0,0.0,60000000.0,1.0,0.0,0.0,0.0,0.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-06,5e-07,0.0,0.0,0.0,60.0,60.0,60.0,0.0,0.0,17.0,0.0,0.0,60.0,1.0,0.0,0.0,1.0,0.0,60.0,0.0,0.0,Slowloris
0.0,1e-06,5e-07,0.0,0.0,60.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,60.0,60.0,0.0,0.0,60.0,0.0,0.0,0.0,32977.0,0.0,0.0,0.0,60000000.0,1.0,0.0,0.0,0.0,0.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-06,5e-07,0.0,0.0,0.0,60.0,60.0,60.0,0.0,0.0,17.0,0.0,0.0,60.0,1.0,0.0,0.0,1.0,0.0,60.0,0.0,0.0,Slowloris
0.0,1e-06,5e-07,0.0,0.0,60.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,60.0,60.0,0.0,0.0,60.0,0.0,0.0,0.0,61893.0,0.0,0.0,0.0,60000000.0,1.0,0.0,0.0,0.0,0.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-06,5e-07,0.0,0.0,0.0,60.0,60.0,60.0,0.0,0.0,17.0,0.0,0.0,60.0,1.0,0.0,0.0,1.0,0.0,60.0,0.0,0.0,Slowloris
0.0,1e-06,5e-07,0.0,0.0,60.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,60.0,60.0,0.0,0.0,60.0,0.0,0.0,0.0,9875.0,0.0,0.0,0.0,60000000.0,1.0,0.0,0.0,0.0,0.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-06,5e-07,0.0,0.0,0.0,60.0,60.0,60.0,0.0,0.0,17.0,0.0,0.0,60.0,1.0,0.0,0.0,1.0,0.0,60.0,0.0,0.0,Slowloris
0.0,1e-06,5e-07,0.0,0.0,60.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,60.0,60.0,0.0,0.0,60.0,0.0,0.0,0.0,41577.0,0.0,0.0,0.0,60000000.0,1.0,0.0,0.0,0.0,0.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-06,5e-07,0.0,0.0,0.0,60.0,60.0,60.0,0.0,0.0,17.0,0.0,0.0,60.0,1.0,0.0,0.0,1.0,0.0,60.0,0.0,0.0,Slowloris
0.0,1e-06,5e-07,0.0,0.0,60.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,60.0,60.0,0.0,0.0,60.0,0.0,0.0,0.0,15973.0,0.0,0.0,0.0,60000000.0,1.0,0.0,0.0,0.0,0.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-06,5e-07,0.0,0.0,0.0,60.0,60.0,60.0,0.0,0.0,17.0,0.0,0.0,60.0,1.0,0.0,0.0,1.0,0.0,60.0,0.0,0.0,Slowloris
0.0,1e-06,5e-07,0.0,0.0,60.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,60.0,60.0,0.0,0.0,60.0,0.0,0.0,0.0,17974.0,0.0,0.0,0.0,60000000.0,1.0,0.0,0.0,0.0,0.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-06,5e-07,0.0,0.0,0.0,60.0,60.0,60.0,0.0,0.0,17.0,0.0,0.0,60.0,1.0,0.0,0.0,1.0,0.0,60.0,0.0,0.0,Slowloris
0.0,1e-06,5e-07,0.0,0.0,60.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,60.0,60.0,0.0,0.0,60.0,0.0,0.0,0.0,54656.0,0.0,0.0,0.0,60000000.0,1.0,0.0,0.0,0.0,0.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-06,5e-07,0.0,0.0,0.0,60.0,60.0,60.0,0.0,0.0,17.0,0.0,0.0,60.0,1.0,0.0,0.0,1.0,0.0,60.0,0.0,0.0,Slowloris
0.0,1e-06,5e-07,0.0,0.0,60.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,60.0,60.0,0.0,0.0,60.0,0.0,0.0,0.0,56978.0,0.0,0.0,0.0,60000000.0,1.0,0.0,0.0,0.0,0.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-06,5e-07,0.0,0.0,0.0,60.0,60.0,60.0,0.0,0.0,17.0,0.0,0.0,60.0,1.0,0.0,0.0,1.0,0.0,60.0,0.0,0.0,Slowloris
0.0,1e-06,5e-07,0.0,0.0,60.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,60.0,60.0,0.0,0.0,60.0,0.0,0.0,0.0,6293.0,0.0,0.0,0.0,60000000.0,1.0,0.0,0.0,0.0,0.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-06,5e-07,0.0,0.0,0.0,60.0,60.0,60.0,0.0,0.0,17.0,0.0,0.0,60.0,1.0,0.0,0.0,1.0,0.0,60.0,0.0,0.0,Slowloris
0.0,1e-06,5e-07,0.0,0.0,60.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,60.0,60.0,0.0,0.0,60.0,0.0,0.0,0.0,52846.0,0.0,0.0,0.0,60000000.0,1.0,0.0,0.0,0.0,0.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-06,5e-07,0.0,0.0,0.0,60.0,60.0,60.0,0.0,0.0,17.0,0.0,0.0,60.0,1.0,0.0,0.0,1.0,0.0,60.0,0.0,0.0,Slowloris
0.0,1e-06,5e-07,0.0,0.0,60.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,60.0,60.0,0.0,0.0,60.0,0.0,0.0,0.0,5387.0,0.0,0.0,0.0,60000000.0,1.0,0.0,0.0,0.0,0.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-06,5e-07,0.0,0.0,0.0,60.0,60.0,60.0,0.0,0.0,17.0,0.0,0.0,60.0,1.0,0.0,0.0,1.0,0.0,60.0,0.0,0.0,Slowloris
